id,name,created_at,updated_at
1652,Oregon Health & Science University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1653,Oregon Institute of Technology,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1654,Oregon College of Art and Craft,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1655,Oregon State University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1656,University of Oregon,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1657,Pacific Northwest College of Art,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1658,Pacific University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1660,Phagans Beauty College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1661,Phagans Central Oregon Beauty College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1664,Phagans School of Beauty,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1666,Phagans School of Hair Design,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1667,Phagans Tigard Beauty School,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1668,Portland Community College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1669,Portland State University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1670,University of Portland,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1671,Reed College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1672,Rogue Community College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1673,Roseburg Beauty College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1674,Pioneer Pacific College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1675,Springfield College of Beauty,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1676,Southern Oregon University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1677,Southwestern Oregon Community College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1678,Treasure Valley Community College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1679,Umpqua Community College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1680,Warner Pacific College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1682,Corban University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1685,College of Cosmetology,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1687,Everest College-Portland,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1689,Western Seminary,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1691,Willamette University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1692,Western Oregon University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1693,University of Western States,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1694,Abington Memorial Hospital Dixon School of Nursing,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1695,Jolie Hair and Beauty Academy-Hazleton,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1696,Keystone Technical Institute,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1697,Bryn Athyn College of the New Church,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1698,Academy of Vocal Arts,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1699,Albright College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1700,All-State Career School-Lester,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1701,Community College of Allegheny County,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1702,Allegheny College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1703,The Vision Academy,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1704,DeSales University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1705,Altoona Beauty School Inc,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1706,Alvernia University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1707,Magnolia School,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1708,American College of Financial Services,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1709,Antonelli Institute,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1710,The Art Institutes of York-PA,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1711,The Art Institute of Philadelphia,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1712,Career Training Academy-New Kensington,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1713,The Art Institute of Pittsburgh,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1714,Automotive Training Center-Exton,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1715,Baptist Bible College & Seminary of Pennsylvania,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1716,Community College of Beaver County,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1717,Arcadia University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1718,Biblical Theological Seminary,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1719,Bidwell Training Center Inc,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1720,Bloomsburg University of Pennsylvania,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1721,Bryn Mawr College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1722,Bucknell University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1723,Bucks County Community College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1724,Buck's County School of Beauty Culture Inc,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1725,Butler Beauty Academy,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1726,Butler County Community College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1727,Cabrini College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1728,California University of Pennsylvania,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1729,Calvary Baptist Theological Seminary,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1730,Cambria-Rowe Business College-Johnstown,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1731,Carlow University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1732,Carnegie Mellon University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1733,Cedar Crest College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1734,Central Penn College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1735,Chatham University,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1736,Chestnut Hill College,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
1737,Cheyney University of Pennsylvania,2024-01-17 19:04:25.621061+00,2024-01-17 19:04:25.621061+00
7354,New England College of Optometry,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7355,New England School of Acupuncture,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7356,New England School of Law,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7357,New England School of Photography,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7358,Newbury College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7359,Nichols College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7360,Massachusetts College of Liberal Arts,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7361,North Bennet Street School,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7362,North Shore Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7363,The New England Institute of Art,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7364,Northeastern University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7365,Northern Essex Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7366,College of Our Lady of the Elms,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7367,Pine Manor College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7368,Blessed John XXIII National Seminary,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7369,Quincy College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7370,Quinsigamond Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7371,Kaplan Career Institute-Charlestown,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7372,Regis College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7373,Roxbury Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7374,Saint John's Seminary,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7375,Salem State University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7376,Salter College-West Boylston,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7377,Simmons College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7379,Bard College at Simon's Rock,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7380,Smith College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7381,Southeastern Technical Institute,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7382,Springfield College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7383,Springfield Technical Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7384,University of Massachusetts-Dartmouth,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7385,Stonehill College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7386,Suffolk University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7388,Rob Roy Academy-Taunton,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7390,Tufts University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7393,Wellesley College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7395,Wentworth Institute of Technology,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7397,Western New England University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7398,Westfield State University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7399,Wheelock College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7400,Williams College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7405,Worcester Polytechnic Institute,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7408,Worcester State University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7410,Adrian College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7412,Albion College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7414,Hillsdale Beauty College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7416,Northwestern Technological Institute,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7418,Alma College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7420,Alpena Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7421,Andrews University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7422,Aquinas College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7424,Baker College of Owosso,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7425,Baker College of Flint,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7427,Bay de Noc Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7429,Bayshire Academy of Beauty Craft Inc,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7431,Cadillac Institute of Cosmetology,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7433,Calvin College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7435,Calvin Theological Seminary,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7437,Carnegie Institute,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7439,Michigan School of Professional Psychology,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7441,Central Michigan University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7443,Mott Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7445,Empire Beauty School-Michigan,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7447,Cleary University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7449,Concordia University-Ann Arbor,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7451,Cranbrook Academy of Art,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7453,College for Creative Studies,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7454,Davenport University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7456,David Pressley School of Cosmetology,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7458,Delta College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7460,Detroit Business Institute-Downriver,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7462,Michigan State University-College of Law,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7464,MIAT College of Technology,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7466,University of Detroit Mercy,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7468,Dorsey Business Schools-Madison Heights,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7470,Dorsey Business Schools-Southgate,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7472,Eastern Michigan University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7474,Ferris State University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7476,Flint Institute of Barbering Inc,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7478,Glen Oaks Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7480,Kettering University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7482,Gogebic Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7484,Grace Bible College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7486,Cornerstone University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7491,Everest Institute-Grand Rapids,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7493,Grand Rapids Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7494,Grand Valley State University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7495,Great Lakes Christian College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7496,Henry Ford Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7498,Hope College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7500,ITT Technical Institute-Wyoming,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7502,Jackson College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7504,Wright Beauty Academy,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7506,Kalamazoo College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7508,Kalamazoo Valley Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7510,Kellogg Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7511,Kirtland Community College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7512,Michigan College of Beauty-Monroe,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7513,Lake Michigan College,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7514,Lake Superior State University,2024-01-17 19:04:25.622662+00,2024-01-17 19:04:25.622662+00
7378,ATI College-Norwalk,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7387,Advance Science Institute,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7389,Advanced College,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7391,Advance Tech College,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7392,Advanced Training Associates,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7394,American Advanced Technicians Institute,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7396,Anamarc College-El Paso Central,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7401,Baptist University of the Americas,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7402,The Beauty Institute,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7403,Beis Medrash Heichal Dovid,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7404,Bellefonte Academy of Beauty,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7406,Blue Cliff Career College,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7407,Career Beauty College,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7409,Paul Mitchell the School-Gastonia,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7411,CES College,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7413,Computer Tutor Business and Technical Institute,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7415,Court Reporting Institute of Louisiana,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7417,Auguste Escoffier School of Culinary Arts-Austin,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7419,Culinary Institute Inc,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7423,Dade Medical College-Miami,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7426,Escuela Hotelera de San Juan,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7428,Expertise Cosmetology Institute,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7430,Paul Mitchell the School-Monroe,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7432,Health Works Institute,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
7434,In Session Arts of Cosmetology Beauty School,2024-01-17 19:04:25.639064+00,2024-01-17 19:04:25.639064+00
